cluster,player,playerId,season,fg,3pm,ft,reb,ast,stl,blk,tov,pts,age
18,Allan Bristow,bristal01,1983,0.44,0.16,0.71,1.59,1.89,0.16,0.03,0.84,2.81,31
18,Jim Brogan,brogaji01,1983,0.43,0.05,0.79,1.07,1.14,0.45,0.16,0.74,3.78,24
18,Don Buse,busedo01,1983,0.40,0.22,0.89,1.32,2.80,1.07,0.05,0.61,4.73,32
18,Marty Byrnes,byrnema01,1983,0.42,0.08,0.75,2.39,2.24,0.51,0.08,0.91,4.89,26
18,M.L. Carr,carrml01,1983,0.43,0.04,0.74,1.78,0.92,0.62,0.13,1.03,4.32,32
18,John Duren,durenjo01,1983,0.45,0.00,0.80,1.30,2.44,0.80,0.06,1.17,4.50,24
18,Keith Edmonson,edmonke01,1983,0.35,0.00,0.59,1.22,0.69,0.34,0.19,0.63,3.50,22
18,Tom Henderson,hendeto01,1983,0.41,0.00,0.79,1.35,2.71,0.73,0.04,0.98,5.08,31
18,Johnny High,highjo01,1983,0.46,0.01,0.46,1.83,1.87,1.04,0.41,1.29,3.22,25
18,Eddie Jordan,jordaed01,1983,0.30,0.09,0.65,0.74,2.29,0.89,0.03,1.54,2.69,28
18,Jeff Lamp,lampje01,1983,0.43,0.02,0.81,1.29,0.98,0.34,0.05,0.64,4.36,23
18,Kevin Loder,loderke01,1983,0.46,0.08,0.66,1.89,1.09,0.44,0.12,0.97,5.06,23
18,John Lucas,lucasjo01,1983,0.47,0.00,0.50,0.83,2.91,0.71,0.03,1.34,4.14,29
18,Mike McGee,mcgeemi01,1983,0.42,0.03,0.74,1.36,0.67,0.28,0.13,0.69,4.00,23
18,Kenny Natt,nattke01,1983,0.52,0.00,0.64,1.00,1.27,0.23,0.00,1.00,3.86,24
18,Roger Phegley,pheglro01,1983,0.45,0.05,0.77,1.35,0.97,0.48,0.13,0.79,4.61,26
18,Mark Radford,radfoma01,1983,0.49,0.07,0.41,0.87,1.93,0.63,0.07,1.37,3.74,23
18,Walker Russell,russewa01,1983,0.36,0.03,0.81,1.07,1.93,0.24,0.01,1.35,2.69,22
18,Jose Slaughter,slaugjo01,1983,0.37,0.14,0.64,1.08,0.83,0.57,0.11,0.67,3.57,22
18,Brook Steppe,steppbr01,1983,0.48,0.02,0.76,1.18,1.10,0.42,0.05,0.89,3.95,23
18,Jeff Taylor,tayloje01,1983,0.40,0.00,0.65,1.77,2.50,0.91,0.34,1.36,3.59,23
18,Vince Taylor,taylovi01,1983,0.36,0.00,0.66,1.16,1.32,0.65,0.06,0.97,3.06,22
18,David Thirdkill,thirdda01,1983,0.44,0.02,0.58,1.47,0.73,0.39,0.08,0.98,3.96,22
18,Linton Townes,towneli01,1983,0.45,0.16,0.74,1.18,0.56,0.35,0.09,0.60,4.49,23
18,Pete Verhoeven,verhope01,1983,0.51,0.00,0.68,2.00,0.67,0.38,0.19,0.83,4.06,23
18,Foots Walker,walkefo01,1983,0.46,0.03,0.78,1.72,3.34,0.99,0.04,1.32,4.38,31
18,Bryan Warrick,warribr01,1983,0.38,0.00,0.74,1.60,2.93,0.49,0.19,1.65,4.00,23
18,Rory White,whitero01,1983,0.54,0.00,0.64,1.62,0.46,0.25,0.03,0.78,4.98,23
18,Rickey Williams,williri01,1983,0.42,0.00,0.66,0.86,0.84,0.45,0.09,0.86,3.34,25
18,Danny Ainge,aingeda01,1984,0.46,0.08,0.82,1.63,2.28,0.58,0.06,0.99,5.41,24
18,Quinn Buckner,bucknqu01,1984,0.43,0.00,0.65,1.73,2.71,1.06,0.04,1.27,4.10,29
18,Leroy Combs,combsle01,1984,0.50,0.00,0.62,1.17,0.79,0.48,0.38,0.96,4.54,23
18,Charles Davis,davisch02,1984,0.47,0.02,0.62,2.24,0.65,0.30,0.22,0.78,5.02,25
18,Jerry Eaves,eavesje01,1984,0.45,0.00,0.70,1.06,2.50,0.41,0.06,1.16,4.45,24
18,Franklin Edwards,edwarfr01,1984,0.38,0.00,0.71,0.98,1.50,0.52,0.08,0.77,3.37,24
18,Calvin Garrett,garreca01,1984,0.51,0.05,0.77,1.73,0.76,0.29,0.05,0.83,4.59,27
18,Stewart Granger,grangst01,1984,0.43,0.07,0.76,0.98,2.39,0.43,0.00,1.02,4.48,22
18,Ernie Grunfeld,grunfer01,1984,0.46,0.03,0.77,1.59,1.42,0.57,0.09,0.93,5.24,28
18,Reggie Johnson,johnsre01,1984,0.50,0.00,0.73,1.92,0.56,0.33,0.25,0.82,4.81,26
18,Jeff Lamp,lampje01,1984,0.49,0.03,0.90,0.98,0.80,0.34,0.06,0.81,4.97,24
18,Sidney Lowe,lowesi01,1984,0.41,0.03,0.78,1.56,3.45,1.19,0.06,1.36,4.15,24
18,Billy McKinney,mckinbi01,1984,0.45,0.00,0.85,0.68,2.01,0.34,0.00,0.60,3.89,28
18,John Paxson,paxsojo01,1984,0.45,0.08,0.62,0.67,3.04,0.20,0.04,0.65,2.90,23
18,Mike Sanders,sandemi01,1984,0.48,0.00,0.69,2.06,0.88,0.46,0.24,0.88,4.46,23
18,Terry Teagle,teaglte01,1984,0.47,0.10,0.84,1.15,0.93,0.19,0.06,0.91,5.00,23
18,Sedale Threatt,threase01,1984,0.42,0.02,0.82,0.89,0.91,0.29,0.04,0.73,3.29,22
18,Foots Walker,walkefo01,1984,0.36,0.06,0.89,0.91,2.38,0.59,0.09,0.91,2.65,32
18,Wally Walker,walkewa01,1984,0.49,0.03,0.33,1.59,0.95,0.29,0.07,0.57,4.21,29
18,Scott Wedman,wedmasc01,1984,0.44,0.03,0.83,2.04,0.99,0.40,0.10,0.63,4.81,31
18,Rory White,whitero01,1984,0.47,0.00,0.55,2.06,0.42,0.42,0.08,0.67,5.17,24
18,Randy Wittman,wittmra01,1984,0.50,0.03,0.61,0.91,0.91,0.22,0.00,0.41,4.49,24
18,Dudley Bradley,bradldu01,1985,0.48,0.27,0.68,1.84,2.37,1.32,0.29,1.15,4.90,27
18,Mike Bratz,bratzmi01,1985,0.42,0.11,0.84,1.04,2.18,0.84,0.07,0.96,5.13,29
18,Steve Burtt,burttst01,1985,0.38,0.00,0.69,0.60,0.43,0.45,0.09,0.70,4.19,22
18,Don Buse,busedo01,1985,0.40,0.48,0.77,0.94,3.12,0.58,0.02,0.69,3.35,34
18,Devin Durrant,durrade01,1985,0.42,0.00,0.71,2.10,1.36,0.32,0.17,1.31,5.08,24
18,Kenny Fields,fieldke01,1985,0.44,0.00,0.75,1.65,0.75,0.18,0.20,0.63,3.82,22
18,Lancaster Gordon,gordola01,1985,0.38,0.03,0.76,0.97,1.40,0.52,0.10,1.10,4.11,22
18,Bob Hansen,hansebo01,1985,0.49,0.02,0.56,1.30,1.39,0.46,0.02,0.91,4.83,24
18,Rod Higgins,higgiro01,1985,0.44,0.15,0.67,2.16,1.07,0.31,0.19,0.72,4.53,25
18,Allen Leavell,leaveal01,1985,0.42,0.19,0.77,0.88,2.43,0.55,0.10,1.21,5.43,27
18,Ronnie Lester,lestero01,1985,0.42,0.00,0.68,0.81,2.50,0.47,0.09,1.00,2.78,26
18,Walker Russell,russewa01,1985,0.54,0.05,0.82,1.90,3.14,0.81,0.19,1.90,3.95,24
18,Alvin Scott,scottal01,1985,0.43,0.01,0.72,2.09,1.65,0.51,0.32,0.78,3.58,29
18,Brook Steppe,steppbr01,1985,0.47,0.00,0.84,1.06,0.67,0.30,0.07,0.80,4.69,25
18,Peter Thibeaux,thibepe01,1985,0.48,0.00,0.64,1.35,0.33,0.22,0.33,0.67,4.53,23
18,Bernard Thompson,thompbe01,1985,0.37,0.00,0.77,1.29,0.88,0.53,0.17,0.59,3.34,22
18,Sedale Threatt,threase01,1985,0.45,0.05,0.73,1.21,2.13,0.98,0.20,1.21,5.44,23
18,Elston Turner,turneel01,1985,0.47,0.01,0.79,2.67,1.95,1.19,0.09,0.86,5.11,25
18,Bryan Warrick,warribr01,1985,0.49,0.02,0.77,1.00,2.64,0.40,0.10,1.21,3.71,25
18,Kevin Williams,willike01,1985,0.43,0.00,0.73,1.37,1.33,0.48,0.09,1.07,3.54,23
18,Othell Wilson,wilsoot01,1985,0.46,0.04,0.71,1.77,2.93,1.04,0.16,1.28,4.39,23
18,Leon Wood,woodle01,1985,0.37,0.11,0.69,0.47,1.18,0.21,0.00,0.66,3.21,22
18,John Battle,battljo01,1986,0.46,0.00,0.73,0.97,1.16,0.36,0.05,0.73,4.33,23
18,Ron Brewer,brewero01,1986,0.38,0.11,0.90,1.20,0.91,0.39,0.14,0.52,4.80,30
18,Quinn Buckner,bucknqu01,1986,0.47,0.00,0.70,1.59,2.69,1.25,0.09,1.72,3.66,31
18,Fred Cofield,cofiefr01,1986,0.41,0.07,0.60,1.02,1.82,0.44,0.07,1.09,3.67,24
18,Lester Conner,connele01,1986,0.38,0.06,0.74,1.72,1.19,0.67,0.03,0.42,4.00,26
18,Rod Foster,fostero01,1986,0.39,0.19,0.72,1.21,2.52,0.46,0.02,1.27,4.21,25
18,Lancaster Gordon,gordola01,1986,0.38,0.12,0.80,1.13,1.00,0.55,0.17,1.03,5.20,23
18,Kenny Green,greenke02,1986,0.43,0.00,0.71,1.78,0.22,0.12,0.22,0.85,4.90,21
18,Steve Harris,harrist01,1986,0.44,0.02,0.93,1.00,0.88,0.37,0.07,0.60,4.51,22
18,Alfredrick Hughes,hugheri01,1986,0.41,0.04,0.58,1.66,0.90,0.38,0.07,0.93,5.24,23
18,Geoff Huston,hustoge01,1986,0.51,0.02,0.69,0.79,4.17,0.46,0.05,1.01,4.21,28
18,Pace Mannion,mannipa01,1986,0.45,0.14,0.65,1.44,0.96,0.56,0.09,0.72,4.47,25
18,Bill Martin,martibi01,1986,0.48,0.00,0.85,1.55,0.79,0.32,0.11,0.88,5.03,23
18,Dwayne McClain,mccladw01,1986,0.38,0.02,0.51,0.67,1.49,0.84,0.09,0.89,3.49,22
18,Perry Moss,mosspe01,1986,0.40,0.10,0.73,1.60,1.50,0.78,0.21,1.10,4.22,27
18,Mike O'Koren,okoremi01,1986,0.48,0.10,0.59,2.01,1.76,0.43,0.13,0.81,5.22,27
18,Michael Phelps,phelpmi01,1986,0.41,0.01,0.60,1.27,1.01,0.64,0.01,0.89,3.99,24
18,Jerry Reynolds,reynoje01,1986,0.44,0.02,0.56,1.45,1.56,0.78,0.35,0.95,3.69,23
18,Fred Roberts,roberfr01,1986,0.44,0.02,0.77,1.38,0.47,0.14,0.10,0.91,3.72,25
18,Larry Spriggs,sprigla01,1986,0.46,0.00,0.78,1.88,1.14,0.42,0.21,1.26,4.98,26
18,Greg Stokes,stokegr01,1986,0.47,0.00,0.67,1.84,0.55,0.45,0.35,0.61,4.06,22
18,Elston Turner,turneel01,1986,0.44,0.00,0.74,2.75,2.26,0.96,0.08,1.10,5.05,26
18,Sam Vincent,vincesa01,1986,0.36,0.02,0.93,0.84,1.21,0.30,0.07,0.86,3.23,22
18,Willie White,whitewi01,1986,0.44,0.14,0.83,1.02,1.23,0.42,0.05,0.58,4.02,23
18,Dudley Bradley,bradldu01,1987,0.36,0.19,0.81,1.50,0.97,1.54,0.12,0.50,3.12,29
18,Adrian Branch,brancad01,1987,0.50,0.00,0.78,1.66,0.50,0.50,0.09,0.75,4.31,23
18,Junior Bridgeman,bridgju01,1987,0.46,0.03,0.80,1.53,1.03,0.29,0.06,0.44,5.15,33
18,Tony Campbell,campbto01,1987,0.39,0.00,0.62,1.45,0.48,0.30,0.03,0.85,3.45,24
18,Dell Curry,curryde01,1987,0.43,0.25,0.79,1.16,0.87,0.40,0.06,0.66,4.85,22
18,Darren Daye,dayeda01,1987,0.50,0.00,0.52,2.02,1.23,0.40,0.11,0.92,3.81,26
18,World B. Free,freewo01,1987,0.32,0.10,0.77,0.95,1.50,0.25,0.20,0.90,5.80,33
18,Mike Holton,holtomi01,1987,0.41,0.12,0.80,0.66,1.26,0.28,0.03,0.71,3.29,25
18,Buck Johnson,johnsbu01,1987,0.47,0.00,0.69,1.47,0.67,0.28,0.25,0.62,3.80,23
18,Anthony Jones,jonesan01,1987,0.41,0.11,0.77,1.60,1.12,0.65,0.29,0.75,4.97,24
18,Kyle Macy,macyky01,1987,0.48,0.18,0.83,1.49,2.59,0.78,0.09,0.76,4.95,29
18,Pace Mannion,mannipa01,1987,0.33,0.13,0.58,1.70,1.96,0.78,0.17,1.00,3.61,26
18,Maurice Martin,martima01,1987,0.38,0.07,0.64,0.95,0.81,0.30,0.14,0.77,3.42,22
18,Wes Matthews,matthwe01,1987,0.48,0.02,0.81,0.94,2.00,0.46,0.08,1.02,4.16,27
18,Perry Moss,mosspe01,1987,0.44,0.02,0.71,1.48,1.41,0.66,0.05,0.89,3.63,28
18,Johnny Newman,newmajo01,1987,0.41,0.02,0.87,1.19,0.46,0.34,0.12,0.78,4.97,23
18,Harold Pressley,pressha01,1987,0.42,0.10,0.73,2.63,1.79,0.60,0.31,0.94,4.63,23
18,Johnny Rogers,rogerjo01,1987,0.49,0.00,0.60,1.71,0.58,0.20,0.18,0.44,4.20,23
18,Walker Russell,russewa01,1987,0.39,0.04,0.73,1.15,2.69,0.42,0.10,1.25,3.27,26
18,Jerry Sichting,sichtje01,1987,0.51,0.09,0.88,1.17,2.40,0.51,0.01,0.78,5.74,30
18,Keith Smith,smithke03,1987,0.38,0.07,0.75,0.76,1.02,0.60,0.07,0.71,3.29,22
18,Terence Stansbury,stanste01,1987,0.43,0.25,0.62,0.55,1.30,0.30,0.00,0.66,4.00,25
18,Bernard Thompson,thompbe01,1987,0.40,0.00,0.82,1.29,0.75,0.46,0.21,0.67,4.63,24
18,Elston Turner,turneel01,1987,0.44,0.01,0.74,1.64,1.46,0.43,0.06,0.44,3.54,27
18,Sam Vincent,vincesa01,1987,0.44,0.00,0.93,0.59,1.28,0.28,0.02,0.72,3.72,23
18,Kevin Williams,willike01,1987,0.45,0.00,0.83,1.28,1.02,0.69,0.12,0.97,4.91,25
18,Othell Wilson,wilsoot01,1987,0.44,0.06,0.80,1.53,3.91,0.79,0.08,1.45,3.96,25
18,Charles Davis,davisch02,1988,0.42,0.05,0.70,1.95,0.95,0.10,0.19,0.86,4.95,29
18,Bill Hanzlik,hanzlbi01,1988,0.38,0.04,0.79,2.22,2.16,0.83,0.22,1.23,4.55,30
18,Conner Henry,henryco01,1988,0.41,0.51,0.83,1.26,1.72,0.31,0.13,1.00,4.69,24
18,Mike Holton,holtomi01,1988,0.46,0.04,0.83,1.82,2.57,0.50,0.12,1.05,5.32,26
18,Michael Jackson,jacksmi02,1988,0.37,0.10,0.72,1.02,3.09,0.34,0.09,1.00,2.71,23
18,Reggie Lewis,lewisre01,1988,0.47,0.00,0.70,1.29,0.53,0.33,0.31,0.61,4.49,22
18,Brad Lohaus,lohaubr01,1988,0.50,0.04,0.81,1.97,0.70,0.29,0.59,0.84,4.24,23
18,Pace Mannion,mannipa01,1988,0.41,0.06,0.68,1.46,1.57,0.37,0.20,0.69,3.51,27
18,Kevin McKenna,mckenke01,1988,0.39,0.52,0.96,1.00,1.29,0.48,0.06,0.61,4.06,29
18,Dirk Minniefield,minnidi01,1988,0.49,0.06,0.75,1.33,3.17,0.82,0.04,1.29,3.63,27
18,Pete Myers,myerspe01,1988,0.45,0.00,0.67,1.68,2.18,0.77,0.27,1.50,5.09,24
18,Carey Scurry,scurrca01,1988,0.47,0.09,0.69,2.55,1.52,1.48,0.70,1.30,4.24,25
18,Jerry Sichting,sichtje01,1988,0.54,0.19,0.74,0.69,1.79,0.40,0.00,0.42,4.10,31
18,Scott Skiles,skilesc01,1988,0.41,0.12,0.83,1.29,3.53,0.43,0.06,1.49,4.37,23
18,Rory Sparrow,sparrro01,1988,0.40,0.03,0.73,1.24,2.88,0.71,0.05,1.00,4.48,29
18,Bernard Thompson,thompbe01,1988,0.47,0.00,0.72,2.05,1.38,0.57,0.03,0.57,5.16,25
18,Milt Wagner,wagnemi01,1988,0.42,0.05,0.90,0.70,1.53,0.15,0.10,0.55,3.80,24
18,Tony White,whiteto01,1988,0.45,0.00,0.72,0.63,1.20,0.41,0.04,0.96,5.33,22
18,Ricky Wilson,wilsori02,1988,0.39,0.42,0.73,1.13,2.88,0.96,0.13,1.04,5.21,23
18,Danny Young,youngda01,1988,0.41,0.29,0.81,0.97,2.83,0.68,0.03,0.48,3.16,25
18,Steve Alford,alforst01,1989,0.46,0.30,0.82,1.09,1.39,0.68,0.05,0.68,5.55,24
18,Mark Davis,davisma01,1989,0.48,0.03,0.82,1.12,0.42,0.39,0.15,0.36,3.85,25
18,Jim Farmer,farmeji01,1989,0.40,0.24,0.71,1.49,0.76,0.24,0.00,0.70,4.11,24
18,Kevin Gamble,gamblke01,1989,0.55,0.05,0.64,0.95,0.77,0.32,0.07,0.43,4.25,23
18,Grant Gondrezick,gondrgr01,1989,0.40,0.11,0.65,1.33,1.26,0.48,0.04,0.63,3.89,26
18,Rickey Green,greenri01,1989,0.49,0.05,0.91,1.10,2.97,0.63,0.03,0.97,4.62,34
18,Bill Hanzlik,hanzlbi01,1989,0.44,0.02,0.78,2.27,2.10,0.61,0.12,1.29,4.90,31
18,Frank Johnson,johnsfr01,1989,0.44,0.01,0.81,1.18,2.70,0.63,0.00,1.52,4.39,30
18,Bill Jones,jonesbi01,1989,0.49,0.00,0.67,1.27,0.54,0.46,0.16,0.49,3.49,22
18,Shelton Jones,jonessh01,1989,0.45,0.00,0.73,2.22,0.82,0.41,0.29,0.92,4.78,22
18,Randolph Keys,keysra01,1989,0.43,0.02,0.69,1.33,0.45,0.29,0.14,0.50,4.02,22
18,Allen Leavell,leaveal01,1989,0.35,0.09,0.73,0.96,2.31,0.45,0.09,1.13,3.25,31
18,John Long,longjo01,1989,0.41,0.12,0.92,1.13,1.18,0.43,0.04,0.84,5.47,32
18,John Lucas,lucasjo01,1989,0.40,0.24,0.70,1.07,3.51,0.81,0.01,0.89,4.19,35
18,Todd Mitchell,mitchto01,1989,0.44,0.00,0.58,2.08,0.88,0.67,0.08,1.38,5.13,22
18,David Rivers,riverda01,1989,0.40,0.02,0.83,0.91,2.26,0.49,0.19,1.30,2.85,24
18,Jerry Sichting,sichtje01,1989,0.44,0.12,0.88,1.16,2.36,0.60,0.00,1.00,4.08,32
18,John Starks,starkjo01,1989,0.41,0.28,0.65,1.14,0.75,0.64,0.08,1.08,4.06,23
18,Brook Steppe,steppbr01,1989,0.42,0.19,0.87,1.19,0.59,0.41,0.04,0.48,3.81,29
18,Darnell Valentine,valenda01,1989,0.43,0.04,0.81,1.34,2.26,0.74,0.09,1.08,4.75,29
18,Spud Webb,webbsp01,1989,0.46,0.01,0.87,1.52,3.51,0.86,0.07,1.02,3.94,25
18,Clinton Wheeler,wheelcl01,1989,0.52,0.00,0.75,1.11,1.93,0.96,0.00,0.86,3.75,29
18,Eric White,whiteer01,1989,0.52,0.00,0.81,1.84,0.45,0.26,0.03,0.68,4.16,23
18,Kevin Williams,willike01,1989,0.41,0.02,0.78,1.40,1.06,0.60,0.22,1.04,4.18,27
18,David Wingate,wingada01,1989,0.47,0.06,0.79,1.12,2.21,0.27,0.06,1.06,4.15,25
18,Randy Wittman,wittmra01,1989,0.46,0.05,0.68,1.25,1.73,0.36,0.03,0.50,4.55,29
18,Steve Alford,alforst01,1990,0.46,0.17,0.95,0.61,0.95,0.37,0.07,0.39,4.10,25
18,Richard Anderson,anderri01,1990,0.42,0.69,0.78,2.35,1.02,0.37,0.17,0.48,4.28,29
18,B.J. Armstrong,armstbj01,1990,0.49,0.04,0.89,1.26,2.46,0.57,0.07,1.02,5.58,22
18,Anthony Bowie,bowiean01,1990,0.41,0.09,0.74,1.79,1.45,0.64,0.08,0.89,4.30,26
18,Scott Brooks,brooksc01,1990,0.43,0.43,0.88,0.89,2.88,0.65,0.00,0.53,4.43,24
18,Tony Brown,brownto01,1990,0.43,0.08,0.68,1.18,0.67,0.52,0.07,0.84,3.59,29
18,Derrick Chievous,chievde01,1990,0.48,0.05,0.72,1.64,0.56,0.47,0.09,0.82,5.33,22
18,Steve Colter,coltest01,1990,0.48,0.00,0.81,2.41,2.03,0.64,0.14,0.52,4.95,27
18,Byron Dinkins,dinkiby01,1990,0.40,0.03,0.87,1.21,2.27,0.58,0.06,1.12,3.48,22
18,Larry Drew,drewla01,1990,0.44,0.40,0.77,1.23,2.71,0.59,0.05,1.19,5.23,31
18,Kevin Gamble,gamblke01,1990,0.46,0.04,0.79,1.58,1.68,0.39,0.11,0.62,5.10,24
18,Greg Grant,grantgr01,1990,0.38,0.04,0.66,0.88,2.51,0.54,0.01,1.15,3.10,23
18,Rickey Green,greenri01,1990,0.43,0.01,0.84,0.78,2.64,0.74,0.01,0.90,3.54,35
18,Scott Haffner,haffnsc01,1990,0.41,0.07,0.68,1.19,1.86,0.30,0.05,0.77,4.56,23
18,Eddie Hughes,hugheed01,1990,0.41,0.33,0.68,1.17,1.93,0.80,0.02,0.65,3.48,29
18,Byron Irvin,irvinby01,1990,0.47,0.10,0.67,1.48,0.94,0.56,0.02,0.78,5.16,23
18,Avery Johnson,johnsav01,1990,0.39,0.02,0.73,0.81,3.06,0.49,0.02,0.91,2.64,24
18,Steve Johnson,johnsst03,1990,0.52,0.00,0.60,2.12,0.68,0.12,0.20,1.24,4.68,32
18,Sidney Lowe,lowesi01,1990,0.32,0.03,0.72,2.04,4.21,0.91,0.05,0.79,2.34,30
18,John Morton,mortojo01,1990,0.30,0.19,0.69,0.86,1.81,0.49,0.11,1.38,3.95,22
18,Pete Myers,myerspe01,1990,0.40,0.00,0.66,1.85,2.60,0.67,0.21,1.46,4.69,26
18,David Rivers,riverda01,1990,0.41,0.00,0.76,1.63,2.98,0.60,0.00,1.69,4.21,25
18,Delaney Rudd,ruddde01,1990,0.43,0.21,0.66,0.71,2.30,0.29,0.01,1.14,3.55,27
18,Brad Sellers,sellebr01,1990,0.41,0.00,0.80,1.51,0.56,0.29,0.37,0.78,4.47,27
18,Jerry Sichting,sichtje01,1990,0.40,0.09,0.82,0.54,2.69,0.46,0.06,0.63,3.46,33
18,Michael Smith,smithmi01,1990,0.48,0.03,0.83,1.54,1.22,0.14,0.02,0.83,5.03,24
18,Sedric Toney,toneyse01,1990,0.35,0.36,0.81,0.94,2.72,0.52,0.00,1.14,4.13,27
18,Henry Turner,turnehe02,1990,0.48,0.00,0.62,1.39,0.61,0.47,0.19,0.72,4.33,23
18,Kelvin Upshaw,upshake01,1990,0.44,0.10,0.76,1.03,1.35,0.68,0.03,0.68,4.00,27
18,Jay Vincent,vinceja01,1990,0.47,0.02,0.84,1.51,0.44,0.44,0.12,0.80,5.22,30
18,Alexander Volkov,volkoal01,1990,0.48,0.18,0.58,1.65,1.15,0.50,0.31,0.72,4.96,25
18,Danny Young,youngda01,1990,0.42,0.20,0.81,1.49,2.82,1.00,0.05,0.98,4.67,27
18,Michael Young,youngmi01,1990,0.47,0.18,0.71,1.91,0.53,0.56,0.07,0.33,4.87,29
18,Steve Alford,alforst01,1991,0.50,0.21,0.84,0.71,0.65,0.24,0.03,0.47,4.44,26
18,Scott Brooks,brooksc01,1991,0.43,0.56,0.85,0.90,2.55,0.66,0.06,0.64,5.30,25
18,Bimbo Coles,colesbi01,1991,0.41,0.07,0.75,1.87,2.83,0.79,0.15,1.20,4.89,22
18,Lester Conner,connele01,1991,0.46,0.00,0.72,1.51,2.23,1.15,0.03,0.78,3.51,31
18,Larry Drew,drewla01,1991,0.43,0.29,0.77,0.71,2.46,0.31,0.02,1.02,2.90,32
18,Anthony Frederick,fredean01,1991,0.40,0.00,0.72,2.40,1.26,0.63,0.37,1.14,5.06,26
18,Tom Garrick,garrito01,1991,0.42,0.00,0.76,1.90,3.33,0.93,0.03,0.99,3.88,24
18,Tate George,georgta01,1991,0.42,0.00,0.80,0.84,1.86,0.45,0.09,0.75,3.43,22
18,Gerald Henderson,hendege01,1991,0.43,0.30,0.76,1.61,2.70,0.52,0.09,1.22,5.35,35
18,Steve Henson,hensost01,1991,0.42,0.26,0.91,0.75,1.93,0.47,0.00,0.63,3.15,22
18,Sean Higgins,higgise01,1991,0.46,0.06,0.85,1.26,0.70,0.16,0.02,0.98,4.50,22
18,Craig Hodges,hodgecr01,1991,0.42,0.60,0.96,0.58,1.33,0.47,0.03,0.48,4.96,30
18,Dennis Hopson,hopsode01,1991,0.43,0.02,0.66,1.79,1.07,0.41,0.23,0.97,4.33,25
18,Byron Irvin,irvinby01,1991,0.47,0.03,0.82,1.36,0.73,0.45,0.06,0.48,5.18,24
18,Avery Johnson,johnsav01,1991,0.47,0.01,0.68,1.13,3.38,0.69,0.06,1.09,4.71,25
18,Steve Kerr,kerrst01,1991,0.44,0.49,0.85,0.65,2.30,0.51,0.07,0.70,4.75,25
18,Negele Knight,knighne01,1991,0.43,0.09,0.60,1.11,2.98,0.31,0.11,1.19,5.30,23
18,John Long,longjo01,1991,0.41,0.08,0.96,1.28,0.72,0.36,0.08,0.56,3.84,34
18,George McCloud,mccloge01,1991,0.37,0.58,0.78,1.59,2.03,0.54,0.15,1.23,4.64,23
18,Sidney Moncrief,moncrsi01,1991,0.49,0.29,0.78,1.78,1.44,0.69,0.13,0.92,4.68,33
18,Brian Oliver,olivebr01,1991,0.41,0.07,0.73,1.10,1.21,0.47,0.05,0.68,3.82,22
18,Kevin Pritchard,pritcke01,1991,0.38,0.08,0.81,1.05,1.31,0.48,0.13,0.95,3.92,23
18,Brian Quinnett,quinnbr01,1991,0.46,0.22,0.72,2.13,0.78,0.32,0.19,0.76,4.69,24
18,Larry Robinson,robinla01,1991,0.41,0.00,0.56,1.42,0.97,0.44,0.03,0.75,3.86,23
18,Delaney Rudd,ruddde01,1991,0.44,0.21,0.83,0.80,2.63,0.44,0.02,1.24,3.95,28
18,Michael Smith,smithmi01,1991,0.48,0.13,0.82,1.19,0.91,0.13,0.04,0.79,4.64,25
18,Tony Smith,smithto02,1991,0.44,0.00,0.70,1.11,2.11,0.44,0.19,1.08,3.66,22
18,Jon Sundvold,sundvjo01,1991,0.40,0.63,1.00,0.38,1.00,0.29,0.00,0.67,4.67,29
18,Kelvin Upshaw,upshake01,1991,0.45,0.15,0.86,1.15,1.79,0.58,0.10,0.81,5.63,28
18,Doug West,westdo01,1991,0.48,0.00,0.69,1.81,0.64,0.47,0.31,0.55,3.92,23
18,Morlon Wiley,wileymo01,1991,0.42,0.18,0.68,0.50,2.15,0.71,0.00,1.00,3.32,24
18,Kennard Winchester,winchke01,1991,0.40,0.13,0.78,1.05,0.39,0.25,0.20,0.47,3.73,24
18,Danny Young,youngda01,1991,0.38,0.48,0.91,1.00,1.88,0.67,0.09,0.67,3.77,28
18,Scott Brooks,brooksc01,1992,0.45,0.39,0.81,1.21,2.50,0.80,0.09,0.62,5.09,26
18,Randy Brown,brownra02,1992,0.46,0.00,0.66,1.23,1.05,0.63,0.21,0.75,3.43,23
18,Tony Brown,brownto01,1992,0.41,0.33,0.73,1.47,0.84,0.53,0.09,0.61,4.75,31
18,Maurice Cheeks,cheekma01,1992,0.46,0.05,0.61,1.70,3.30,1.48,0.00,0.64,4.63,35
18,Lester Conner,connele01,1992,0.43,0.00,0.70,2.27,3.63,1.20,0.12,0.98,3.54,32
18,Chris Corchiani,corchch01,1992,0.40,0.20,0.88,1.53,2.76,0.88,0.04,1.45,5.00,23
18,Brad Davis,davisbr01,1992,0.44,0.15,0.73,1.00,2.00,0.33,0.09,0.82,2.79,36
18,Tom Garrick,garrito01,1992,0.41,0.03,0.69,1.40,2.45,0.90,0.10,1.10,3.43,25
18,Greg Grant,grantgr01,1992,0.44,0.10,0.83,1.01,3.19,0.66,0.03,0.68,3.31,25
18,Rickey Green,greenri01,1992,0.45,0.04,0.72,0.92,2.62,0.65,0.04,0.69,4.08,37
